img_dir,style,top shape,top pattern,bottom shape,bottom pattern,one-piece,one-piece pattern
codibook (786).jpg,Casual,Long-sleeve-tee,None,,,,
codibook (785).jpg,Formal,Long-sleeve-tee,Stripe,,,,
codibook (788).jpg,Formal,,,Chiffon-skirt,Dot,,
codibook (795).jpg,Formal,Shirts,None,H-line-skirt,None,,
codibook (789).jpg,Casual,Shirts,None,Jeans,None,,
codibook (794).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (790).jpg,Casual,,,Chiffon-skirt,Check,,
codibook (791).jpg,Formal,Long-sleeve-tee,None,,,,
codibook (792).jpg,Casual,,,Cotten-long-pants,None,,
codibook (793).jpg,Casual,Shirts,Stripe,Jeans,None,,
codibook (796).jpg,Formal,Long-sleeve-tee,Graphic,H-line-skirt,None,,
codibook (800).jpg,Formal,Long-sleeve-tee,Leopard,,,,
codibook (798).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (797).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (799).jpg,Casual,,,,,,
codibook (801).jpg,Formal,Hoodie,None,Cotten-long-pants,None,,
codibook (802).jpg,Formal,Shirts,Graphic,Cutoffs,None,,
codibook (804).jpg,Casual,Long-sleeve-tee,Graphic,Jeans,None,,
codibook (803).jpg,Formal,Shirts,Check,Jeans,None,,
codibook (805).jpg,Casual,Shirts,Check,Cotten-long-pants,None,,
codibook (807).jpg,Casual,Long-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (808).jpg,Casual,Long-sleeve-tee,Graphic,Chiffon-skirt,None,,
codibook (810).jpg,Formal,Shirts,Check,Jeans,None,,
codibook (806).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,Check,,
codibook (809).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (811).jpg,Casual,Shirts,None,Jeans,None,,
codibook (812).jpg,Formal,Short-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (813).jpg,Casual,,,Cotten-long-pants,None,,
codibook (817).jpg,Formal,,,Cotten-long-pants,None,,
codibook (821).jpg,Feminine,,,Cutoffs,None,,
codibook (816).jpg,Feminine,Hoodie,None,Cutoffs,None,,
codibook (815).jpg,Casual,,,Cutoffs,Check,,
codibook (822).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (820).jpg,Casual,Shirts,None,Cutoffs,None,,
codibook (819).jpg,Formal,Short-sleeve-tee,None,Cotten-long-pants,None,,
codibook (818).jpg,Casual,Shirts,Stripe,Cutoffs,None,,
codibook (814).jpg,Formal,,,Cutoffs,None,,
codibook (824).jpg,Casual,Long-sleeve-tee,None,Jeans,None,,
codibook (823).jpg,Formal,Long-sleeve-tee,None,Cutoffs,Floral,,
codibook (826).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,Check,,
codibook (825).jpg,Casual,Shirts,None,Jeans,None,,
codibook (829).jpg,Casual,Long-sleeve-tee,Stripe,Jeans,None,,
codibook (827).jpg,Formal,,,,,one-piece,None
codibook (828).jpg,Formal,,,Cotten-long-pants,None,,
codibook (831).jpg,Formal,,,Cotten-long-pants,None,,
codibook (830).jpg,Formal,Short-sleeve-tee,Graphic,Cutoffs,None,,
codibook (832).jpg,Formal,Short-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (833).jpg,Formal,Hoodie,None,H-line-skirt,None,,
codibook (835).jpg,Formal,,,Cutoffs,None,,
codibook (834).jpg,Feminine,Shirts,Check,Cutoffs,None,,
codibook (837).jpg,Formal,Hoodie,None,Cotten-long-pants,None,,
codibook (836).jpg,Formal,Shirts,Check,H-line-skirt,None,,
codibook (842).jpg,Formal,Shirts,Floral,Cotten-long-pants,None,,
codibook (838).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (840).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (841).jpg,Casual,Hoodie,None,Cotten-long-pants,Dot,,
codibook (839).jpg,Formal,,,Cotten-long-pants,None,,
codibook (843).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (844).jpg,Casual,,,H-line-skirt,None,,
codibook (846).jpg,Casual,,,Cotten-long-pants,None,,
codibook (845).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (847).jpg,Formal,Shirts,None,H-line-skirt,None,,
codibook (849).jpg,Formal,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (848).jpg,Casual,Shirts,None,H-line-skirt,None,,
codibook (850).jpg,Casual,Shirts,Stripe,Jeans,None,,
codibook (851).jpg,Casual,,,H-line-skirt,None,,
codibook (853).jpg,Casual,Long-sleeve-tee,None,Cutoffs,None,,
codibook (852).jpg,Casual,Shirts,None,Chiffon-skirt,None,,
codibook (856).jpg,Formal,Long-sleeve-tee,None,Cutoffs,Leopard,,
codibook (854).jpg,Feminine,Long-sleeve-tee,Stripe,H-line-skirt,None,,
codibook (859).jpg,Formal,,,Jeans,None,,
codibook (855).jpg,Formal,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (857).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (858).jpg,Feminine,Long-sleeve-tee,None,,,one-piece,Stripe
codibook (860).jpg,Formal,Long-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (862).jpg,Formal,Shirts,None,Jeans,None,,
codibook (863).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Dot,,
codibook (861).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (865).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,Leopard,,
codibook (864).jpg,Formal,Long-sleeve-tee,None,Jeans,Leopard,,
codibook (866).jpg,Casual,Shirts,Check,,,one-piece,Check
codibook (870).jpg,Casual,Long-sleeve-tee,Graphic,Jeans,None,,
codibook (873).jpg,Formal,Long-sleeve-tee,None,Chiffon-skirt,None,,
codibook (868).jpg,Casual,,,,,,
codibook (869).jpg,Casual,Shirts,None,H-line-skirt,None,,
codibook (871).jpg,Formal,,,Cotten-long-pants,None,,
codibook (867).jpg,Formal,,,Cotten-long-pants,None,,
codibook (872).jpg,Formal,Long-sleeve-tee,None,,,one-piece,None
codibook (877).jpg,Feminine,Long-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (878).jpg,Casual,Short-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (874).jpg,Formal,Short-sleeve-tee,Stripe,Chiffon-skirt,None,,
codibook (876).jpg,Casual,Short-sleeve-tee,Graphic,Cutoffs,None,,
codibook (875).jpg,Casual,Hoodie,None,Cutoffs,None,,
codibook (880).jpg,Formal,Short-sleeve-tee,None,Jeans,None,,
codibook (881).jpg,Formal,Long-sleeve-tee,None,Cutoffs,Leopard,,
codibook (879).jpg,Formal,Shirts,None,H-line-skirt,None,,
codibook (882).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (884).jpg,Feminine,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (885).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (887).jpg,Casual,Long-sleeve-tee,None,Jeans,None,,
codibook (883).jpg,Casual,Long-sleeve-tee,Graphic,H-line-skirt,None,,
codibook (886).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,Stripe,,
codibook (888).jpg,Formal,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (889).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (891).jpg,Formal,,,Cotten-long-pants,None,,
codibook (895).jpg,Feminine,Short-sleeve-tee,Stripe,Cutoffs,Leopard,,
codibook (890).jpg,Formal,Long-sleeve-tee,None,Chiffon-skirt,None,,
codibook (893).jpg,Feminine,,,H-line-skirt,Check,,
codibook (894).jpg,Casual,,,,,,
codibook (892).jpg,Formal,,,Cutoffs,None,,
codibook (897).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (896).jpg,Feminine,Short-sleeve-tee,Graphic,,,,
codibook (898).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (901).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (900).jpg,Casual,Shirts,None,Jeans,None,,
codibook (899).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (904).jpg,Casual,Short-sleeve-tee,None,Cotten-long-pants,None,,
codibook (906).jpg,Formal,Hoodie,Graphic,Jeans,None,,
codibook (905).jpg,Feminine,Long-sleeve-tee,None,,,,
codibook (902).jpg,Casual,Long-sleeve-tee,Check,,,,
codibook (903).jpg,Casual,Hoodie,Graphic,Cutoffs,None,,
codibook (907).jpg,Feminine,Shirts,None,Cotten-long-pants,None,,
codibook (908).jpg,Formal,Long-sleeve-tee,Graphic,,,,
codibook (909).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Check,,
codibook (910).jpg,Feminine,Long-sleeve-tee,Graphic,,,,
codibook (911).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (913).jpg,Casual,Short-sleeve-tee,None,H-line-skirt,None,,
codibook (914).jpg,Formal,Shirts,None,H-line-skirt,Check,,
codibook (912).jpg,Formal,Short-sleeve-tee,Graphic,H-line-skirt,None,,
codibook (915).jpg,Formal,Hoodie,None,Chiffon-skirt,None,,
codibook (916).jpg,Casual,Hoodie,None,Cutoffs,None,,
codibook (917).jpg,Formal,Short-sleeve-tee,None,Cotten-long-pants,None,,
codibook (918).jpg,Formal,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (919).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,Check,,
codibook (923).jpg,Formal,,,Chiffon-skirt,None,one-piece,None
codibook (921).jpg,Casual,Long-sleeve-tee,None,Cutoffs,None,,
codibook (924).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (922).jpg,Formal,Long-sleeve-tee,Stripe,,,,
codibook (920).jpg,Casual,Short-sleeve-tee,Graphic,Chiffon-skirt,Dot,,
codibook (925).jpg,Formal,,,Cotten-long-pants,None,,
codibook (927).jpg,Formal,Long-sleeve-tee,Graphic,,,,
codibook (926).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (932).jpg,Casual,Short-sleeve-tee,Graphic,,,,
codibook (930).jpg,Casual,,,Cotten-long-pants,None,,
codibook (931).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (929).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (928).jpg,Feminine,Short-sleeve-tee,Graphic,,,,
codibook (936).jpg,Formal,,,Cotten-long-pants,None,,
codibook (933).jpg,Casual,Hoodie,None,Cotten-long-pants,None,,
codibook (934).jpg,Formal,Hoodie,None,Cotten-long-pants,None,,
codibook (935).jpg,Formal,Short-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (941).jpg,Casual,Shirts,None,Chiffon-skirt,Floral,,
codibook (937).jpg,Casual,,,Cotten-long-pants,None,,
codibook (939).jpg,Casual,Long-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (940).jpg,Casual,Short-sleeve-tee,Graphic,,,one-piece,Graphic
codibook (938).jpg,Casual,Long-sleeve-tee,None,,,,
codibook (944).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (943).jpg,Formal,Long-sleeve-tee,Check,Cotten-long-pants,None,,
codibook (945).jpg,Feminine,,,,,,
codibook (942).jpg,Casual,Shirts,None,Jeans,None,,
codibook (947).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (946).jpg,Formal,Long-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (949).jpg,Formal,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (948).jpg,Formal,Shirts,None,Jeans,None,,
codibook (951).jpg,Formal,Long-sleeve-tee,None,Jeans,Check,,
codibook (953).jpg,Formal,Shirts,None,Cutoffs,None,,
codibook (952).jpg,Formal,Short-sleeve-tee,Graphic,Chiffon-skirt,Stripe,,
codibook (954).jpg,Formal,Short-sleeve-tee,None,Jeans,None,,
codibook (950).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (956).jpg,Casual,Long-sleeve-tee,Graphic,H-line-skirt,None,,
codibook (955).jpg,Casual,,,Jeans,None,,
codibook (959).jpg,Casual,Short-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (957).jpg,Formal,,,Cotten-long-pants,None,,
codibook (960).jpg,Casual,Shirts,None,Jeans,None,,
codibook (958).jpg,Feminine,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (961).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (962).jpg,Formal,Shirts,None,,,,
codibook (963).jpg,Feminine,Shirts,None,Cutoffs,None,,
codibook (965).jpg,Feminine,Short-sleeve-tee,Stripe,,,,
codibook (964).jpg,Casual,Long-sleeve-tee,Graphic,Chiffon-skirt,Check,,
codibook (966).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (967).jpg,Formal,Hoodie,Check,Cutoffs,Leopard,,
codibook (970).jpg,Casual,,,Chiffon-skirt,Stripe,,
codibook (968).jpg,Formal,Shirts,Floral,,,,
codibook (971).jpg,Feminine,Short-sleeve-tee,Graphic,,,,
codibook (969).jpg,Casual,Short-sleeve-tee,None,H-line-skirt,None,,
codibook (972).jpg,Casual,Long-sleeve-tee,Graphic,Cutoffs,Check,,
codibook (973).jpg,Formal,Long-sleeve-tee,None,Jeans,None,,
codibook (974).jpg,Formal,Long-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (976).jpg,Casual,Shirts,Stripe,H-line-skirt,None,,
codibook (975).jpg,Casual,Hoodie,None,Chiffon-skirt,None,,
codibook (977).jpg,Formal,Long-sleeve-tee,None,Chiffon-skirt,None,,
codibook (980).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,Check,,
codibook (978).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,Check,,
codibook (979).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,Graphic,,
codibook (981).jpg,Casual,Short-sleeve-tee,None,Cotten-long-pants,None,,
codibook (982).jpg,Casual,Shirts,None,H-line-skirt,Check,,
codibook (984).jpg,Formal,,,,,,
codibook (983).jpg,Formal,,,,,one-piece,Check
codibook (988).jpg,Casual,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (985).jpg,Formal,Shirts,None,Cutoffs,Floral,,
codibook (987).jpg,Casual,,,Jeans,None,,
codibook (989).jpg,Feminine,Hoodie,Graphic,,,,
codibook (986).jpg,Formal,Shirts,None,Cutoffs,None,,
codibook (990).jpg,Feminine,Short-sleeve-tee,None,Chiffon-skirt,None,,
codibook (992).jpg,Casual,Short-sleeve-tee,Graphic,Chiffon-skirt,Stripe,,
codibook (993).jpg,Formal,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (991).jpg,Formal,Short-sleeve-tee,None,,,one-piece,None
codibook (995).jpg,Formal,Long-sleeve-tee,None,Jeans,None,,
codibook (994).jpg,Casual,Short-sleeve-tee,Graphic,H-line-skirt,None,,
codibook (996).jpg,Feminine,Shirts,Graphic,,,,
codibook (999).jpg,Casual,Shirts,None,,,,
codibook (998).jpg,Formal,Short-sleeve-tee,None,Cotten-long-pants,None,,
codibook (997).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,Check,,
codibook (1000).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,,
